	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
0	0.6976037885955633	0.3762584873211849	0.07659650174306983	-0.09039476091719723	-0.8208640892121182	1.6061713423577078	-0.6046532884203224	-0.7079701380823609	0.3197441002264587	-0.015747151755987388	0.11631200487361809	0.012672199063842997	-0.03855148167350663	-0.4917209123171101	-0.41262979613103234	-0.20033077596826812	-0.16161539671856692	0.3975382557913085	-2.156239272149377e-16
1	-0.8154737946075897	0.0468965760940905	0.19827055633972515	-0.6995464547661584	-0.014928300360218683	-0.1565149552465904	0.01816511818849308	-0.05537038393742626	-0.04727231876171361	0.018107161667385584	-0.015805883685162635	-0.2592144782152807	-0.2530016401819055	-0.21400304967302747	0.2926312018988786	0.15067125229269993	0.15828028620273274	0.189583873042951	1.4706629508896302e-16
2	-0.41947099609361765	0.42460454967503836	0.2417066434027619	-0.8067116172216378	-0.025609508667937656	-0.12261244486597873	-0.17179077053389422	0.13637611776326508	-0.010059987693208608	-0.14047057048040004	0.15795699218074516	0.07985161584973598	-0.26939676466855816	-0.3587996816415313	0.5894832634628074	0.6027018133946396	0.18792439235998146	0.32342733530513784	-6.202371755585479e-16
3	-0.02152437336365645	-0.5444657059964682	-0.49861198735321416	-0.033101990736285336	0.03070389803087917	-0.22065681789575814	0.3568295399865703	-0.14108969795126813	0.09287953131722868	0.7867533749644237	0.08947345512930426	-0.16252572673102347	0.31496649050338615	-0.10605273757857807	0.16676220565935418	-0.05930303886467019	0.14708614288859356	-0.27847676123623977	8.952713976956939e-17
4	-0.12470954096307421	-0.5247565678093855	-0.23373052013565176	0.1023806430878631	-0.023402111627289363	-0.3624784174242347	0.3107162527737588	-0.17271039437749333	0.6715153234463214	0.34758582440523045	-0.18597961514193223	0.258706566520739	-0.4842802499669407	-0.027841913517265508	0.0698013370643009	-0.3474029233632679	0.21032147309299226	-0.3290042678656501	1.8679276593597153e-16
5	-0.7820637206140482	-0.5182305320590296	-0.1491205205896866	0.4798386249254716	-0.3795223280657417	0.39082505495917486	-0.5777569345892976	-0.11950592100462695	-0.1788415027851833	0.023881781612793734	-0.14616262820799736	0.12228566475440478	-0.13390315630309277	0.19419319576611838	0.029525116114758082	0.13106699659366883	-0.2005622268954642	-0.07427616452239652	-1.8302913794009627e-16
6	-0.7820637206140483	-0.5182305320590299	-0.14912052058968694	0.47983862492547136	-0.3795223280657418	0.3908250549591745	-0.577756934589297	-0.11950592100462652	-0.17884150278518357	0.02388178161279364	-0.14616262820799683	0.12228566475440496	-0.13390315630309263	0.19419319576611827	0.029525116114758013	0.1310669965936688	-0.200562226895464	-0.0742761645223964	-1.635530863465354e-16
7	-0.8447238224546856	0.060366783493802124	0.16980682784261514	-0.5867177478564385	-0.014401360007350032	-0.17218028649450925	0.052377237021046595	-0.07805970403546984	-0.03780416775109109	0.05467411896885161	-0.04122396849082951	-0.2130040943924176	-0.055159519417131	-0.014809932637889382	-0.057737312398308434	-0.1243926873448524	-0.03118027774803782	-0.056292435389321514	2.1902587992749223e-16
8	-0.8447238224546856	0.06036678349380188	0.16980682784261492	-0.5867177478564388	-0.01440136000735015	-0.17218028649450953	0.052377237021047	-0.07805970403546997	-0.03780416775109113	0.05467411896885209	-0.04122396849082968	-0.2130040943924175	-0.055159519417130876	-0.014809932637889357	-0.057737312398308406	-0.12439268734485226	-0.03118027774803788	-0.05629243538932145	2.351664136805322e-16
9	-0.8447238224546857	0.060366783493801916	0.16980682784261494	-0.5867177478564387	-0.014401360007350034	-0.17218028649450948	0.052377237021046824	-0.07805970403547	-0.03780416775109121	0.05467411896885174	-0.04122396849082951	-0.21300409439241727	-0.05515951941713094	-0.01480993263788941	-0.057737312398308316	-0.12439268734485227	-0.031180277748037798	-0.05629243538932162	2.4663605490612937e-16
10	-0.7693839738391576	-0.5152957590026909	-0.1883750439489178	0.4162871005049997	-0.16610804923367717	0.024902624992854963	-0.29846763570872165	0.1902583975154856	-0.2714535217390596	-0.13343636329416997	-0.14029441468525466	0.095552670039869	0.05935873090327653	-0.09149498367992152	0.0011440670513862222	-0.038069584807698245	0.07945758903127807	-0.03737376915456273	1.991511965404641e-17
11	-0.34502685972770897	-0.9759900708967743	-0.4643179044324399	0.5247981439608129	-0.31280976320567894	-0.450279155707296	-0.04896971568364481	0.23539920242148232	0.30668743642956625	-0.04569548634081565	0.618029877552728	-0.1375181226769068	-0.06035363316924248	0.09708883131227176	-0.2035740004216414	0.18352537589363485	-0.01327025087972156	0.18233168097153524	-4.3820582095092507e-16
12	-0.8447238224546858	0.06036678349380233	0.1698068278426152	-0.5867177478564392	-0.014401360007350046	-0.17218028649450942	0.052377237021047	-0.07805970403547005	-0.037804167751091196	0.05467411896885178	-0.04122396849082963	-0.21300409439241746	-0.055159519417131014	-0.01480993263788939	-0.05773731239830844	-0.12439268734485233	-0.031180277748037853	-0.0562924353893215	2.0916711475072765e-16
13	-0.7693839738391579	-0.5152957590026904	-0.18837504394891755	0.4162871005049995	-0.1661080492336771	0.024902624992855397	-0.2984676357087218	0.1902583975154856	-0.2714535217390598	-0.1334363632941698	-0.1402944146852552	0.09555267003986924	0.05935873090327648	-0.09149498367992166	0.0011440670513862025	-0.03806958480769824	0.07945758903127813	-0.03737376915456284	-5.66084145917404e-17
14	-0.8447238224546856	0.060366783493802215	0.169806827842615	-0.5867177478564388	-0.014401360007350244	-0.17218028649450962	0.05237723702104694	-0.07805970403547008	-0.037804167751091106	0.05467411896885198	-0.041223968490829724	-0.2130040943924175	-0.055159519417131014	-0.014809932637889373	-0.057737312398308246	-0.1243926873448523	-0.031180277748037725	-0.056292435389321716	2.8184404589030144e-16
15	-0.844723822454686	0.06036678349380193	0.1698068278426148	-0.5867177478564387	-0.014401360007349836	-0.17218028649450937	0.0523772370210468	-0.07805970403546951	-0.037804167751091154	0.054674118968851784	-0.04122396849082946	-0.21300409439241738	-0.05515951941713085	-0.01480993263788943	-0.057737312398308295	-0.1243926873448524	-0.03118027774803782	-0.05629243538932156	2.2409688131202463e-16
16	-0.8447238224546859	0.06036678349380198	0.16980682784261464	-0.5867177478564385	-0.014401360007350058	-0.17218028649450964	0.05237723702104658	-0.07805970403546962	-0.037804167751090925	0.0546741189688517	-0.04122396849082967	-0.21300409439241727	-0.05515951941713105	-0.014809932637889437	-0.0577373123983084	-0.1243926873448523	-0.031180277748037808	-0.05629243538932152	2.159039120596564e-16
17	-0.7693839738391576	-0.5152957590026906	-0.1883750439489178	0.4162871005049997	-0.1661080492336775	0.02490262499285512	-0.2984676357087219	0.19025839751548532	-0.2714535217390596	-0.13343636329416994	-0.14029441468525483	0.095552670039869	0.059358730903276306	-0.09149498367992145	0.001144067051386227	-0.038069584807698266	0.07945758903127811	-0.03737376915456271	-2.373171256849866e-18
18	-0.8447238224546855	0.060366783493801895	0.16980682784261478	-0.5867177478564387	-0.014401360007350322	-0.17218028649450967	0.0523772370210467	-0.07805970403546987	-0.037804167751091175	0.05467411896885171	-0.041223968490829634	-0.21300409439241727	-0.05515951941713111	-0.014809932637889442	-0.057737312398308364	-0.12439268734485234	-0.031180277748037843	-0.05629243538932168	2.2916242380690115e-16
19	-0.8447238224546854	0.06036678349380189	0.16980682784261475	-0.5867177478564388	-0.014401360007350273	-0.17218028649450953	0.052377237021046824	-0.07805970403546994	-0.03780416775109105	0.05467411896885185	-0.041223968490829536	-0.21300409439241735	-0.05515951941713113	-0.014809932637889382	-0.057737312398308406	-0.12439268734485233	-0.031180277748037912	-0.05629243538932154	2.668186058530057e-16
20	-0.34502685972770847	-0.975990070896775	-0.46431790443244025	0.5247981439608133	-0.3128097632056793	-0.4502791557072966	-0.04896971568364474	0.23539920242148255	0.3066874364295664	-0.04569548634081572	0.6180298775527285	-0.1375181226769068	-0.06035363316924264	0.09708883131227176	-0.2035740004216415	0.18352537589363488	-0.013270250879721567	0.18233168097153532	-4.1174429623157465e-16
21	-0.8447238224546857	0.06036678349380203	0.1698068278426149	-0.5867177478564388	-0.014401360007350336	-0.1721802864945096	0.052377237021046776	-0.07805970403547	-0.0378041677510911	0.05467411896885194	-0.041223968490829516	-0.2130040943924174	-0.05515951941713112	-0.014809932637889382	-0.05773731239830834	-0.12439268734485237	-0.031180277748037895	-0.05629243538932154	-2.7166663708115565e-18
22	-0.7829558095449958	-0.5347883820683907	-0.1975710868238716	0.43795047042655205	-0.1774612869003332	0.026757313440773853	-0.32823581504538285	0.22062210788952918	-0.3234966920300022	-0.16354542107819192	-0.17942760177475384	0.12931296228878444	0.0858197297199351	-0.1353724213158437	0.0018037837325246505	-0.061958894370613596	0.13079334776515966	-0.06645486719950046	6.63218018226001e-16
23	-0.5808419784012216	-0.2814246843754255	0.25925326937659077	0.2360485045313149	0.6022073338138731	0.3681610072400994	0.48153110867252613	-0.19451019608580689	-0.0030538314846291956	-0.015519074496817423	-0.12314885999554764	0.05088377624447546	0.05274644534128182	0.02745624719337066	-0.050018893666588495	0.08211558735128303	0.06172831656321609	0.0024390196796069312	-6.475899211312848e-16
24	-0.601701902459559	-0.30355324668694317	0.285864693331063	0.2619648682813138	0.6905664990787426	0.42741351045408665	0.5882250677350749	-0.2683844612578999	-0.004502542276489496	-0.02456343520035497	-0.2184266159619343	0.10648452242561332	0.13759871564877574	0.0780556532539181	-0.18627686124944667	0.3587935293957755	0.28709557983351	0.019545539279507796	-0.9999999999999986
25	-0.6017019024595589	-0.30355324668694306	0.2858646933310632	0.2619648682813138	0.6905664990787428	0.42741351045408693	0.5882250677350747	-0.2683844612579	-0.004502542276489714	-0.024563435200354852	-0.21842661596193508	0.10648452242561383	0.1375987156487751	0.07805565325391832	-0.1862768612494495	0.3587935293957786	0.28709557983351053	0.019545539279509968	0.9999999999999996
26	-0.8447238224546858	0.06036678349380207	0.1698068278426149	-0.5867177478564388	-0.01440136000735018	-0.17218028649450953	0.05237723702104688	-0.07805970403546986	-0.03780416775109108	0.054674118968851805	-0.0412239684908296	-0.2130040943924175	-0.055159519417130994	-0.01480993263788933	-0.057737312398308316	-0.12439268734485227	-0.031180277748037846	-0.05629243538932154	4.803007213457747e-17
27	-0.580841978401222	-0.28142468437542545	0.25925326937659066	0.2360485045313149	0.6022073338138731	0.36816100724009965	0.48153110867252585	-0.1945101960858069	-0.003053831484629189	-0.015519074496817319	-0.12314885999554788	0.050883776244475445	0.05274644534128184	0.027456247193370628	-0.050018893666588474	0.08211558735128298	0.061728316563216055	0.0024390196796069325	-5.801752487594328e-16
28	-0.8447238224546858	0.060366783493801854	0.1698068278426147	-0.5867177478564388	-0.014401360007350384	-0.1721802864945096	0.05237723702104658	-0.07805970403546973	-0.037804167751091106	0.054674118968851736	-0.04122396849082953	-0.21300409439241738	-0.05515951941713101	-0.01480993263788937	-0.057737312398308406	-0.12439268734485223	-0.031180277748037857	-0.05629243538932144	2.2206502115370724e-16
