	0	1	2	3	4	5	6	7	8	9	10
0	0.11088354675457421	0.2516824764143161	-0.12163202114603305	-0.15418389582901226	0.09065038222385732	0.6106400000283446	0.00507586939823947	0.13708283734185142	0.48863644669936734	-0.5330893696920912	0.09213893679418853
1	0.059518551003657265	0.49627055408153775	-0.41052578072011847	0.09468980218049744	-0.12375988985890352	0.41902547801338963	0.10649169452814802	0.30656215805178666	0.28903797808912596	-0.3729126950280085	-0.0379220723861454
2	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
3	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
4	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
5	0.059518551003657265	0.49627055408153775	-0.41052578072011847	0.09468980218049744	-0.12375988985890352	0.41902547801338963	0.10649169452814802	0.30656215805178666	0.28903797808912596	-0.3729126950280085	-0.0379220723861454
6	0.11088354675457421	0.2516824764143161	-0.12163202114603305	-0.15418389582901226	0.09065038222385732	0.6106400000283446	0.00507586939823947	0.13708283734185142	0.48863644669936734	-0.5330893696920912	0.09213893679418853
7	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
8	0.033512309096514085	0.7433053693406912	-0.6714959442016815	0.3754984549157722	-0.1267959399765013	0.3123088971694107	0.13767312074586016	0.3054617931385239	0.2409149434729249	-0.3413990821894058	-0.022237929946291996
9	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
10	0.11088354675457421	0.2516824764143161	-0.12163202114603305	-0.15418389582901226	0.09065038222385732	0.6106400000283446	0.00507586939823947	0.13708283734185142	0.48863644669936734	-0.5330893696920912	0.09213893679418853
11	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
12	0.0838844461853363	0.4147066708914095	-0.22503352703880644	0.2625907810711087	0.4649602823503133	0.4747011709227962	0.6016135293045569	0.4070470978899605	0.26929945832812785	-0.437472306870313	-0.1740444421000837
13	0.0838844461853363	0.4147066708914095	-0.22503352703880644	0.2625907810711087	0.4649602823503133	0.4747011709227962	0.6016135293045569	0.4070470978899605	0.26929945832812785	-0.437472306870313	-0.1740444421000837
14	0.11088354675457421	0.2516824764143161	-0.12163202114603305	-0.15418389582901226	0.09065038222385732	0.6106400000283446	0.00507586939823947	0.13708283734185142	0.48863644669936734	-0.5330893696920912	0.09213893679418853
15	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
16	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
17	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
18	0.07827896013693325	0.28196247703455346	-0.10426582052831126	-0.11124174175759509	-0.2099602986178175	1.2174611120040253	-0.2568043397606161	0.7909170017298774	0.3565842867472517	0.1784254235986498	-0.08563760091019768
19	0.07827896013693325	0.28196247703455346	-0.10426582052831126	-0.11124174175759509	-0.2099602986178175	1.2174611120040253	-0.2568043397606161	0.7909170017298774	0.3565842867472517	0.1784254235986498	-0.08563760091019768
20	0.10264485531861228	0.20039859384442515	0.08122643315300071	0.056659237133016196	0.37875987359139923	1.2731368049134317	0.2383174950157927	0.8914019415680513	0.3368457669862535	0.11386581175634532	-0.22175997062413597
